case_id,proposal,anchor_violation,policy_permits,effect_equivalent,model_requests_clarify,effect_sets
formal-048628,10,False,True,False,False,"[[0, 2, 7, 8, 14, 22], [2, 3, 7, 10, 14, 22]]"
formal-048629,14,False,True,False,False,"[[9, 13, 14, 18], [9]]"
formal-048630,20,True,True,False,False,"[[8, 12, 13, 19], [0, 5, 8, 11, 13, 16, 19, 20, 21], [3, 4, 5, 8, 13, 19, 20, 21, 22], [8, 12, 13, 14, 19, 20]]"
formal-048631,2,False,False,False,True,"[[1, 2, 3, 7, 10, 11, 18], [1, 5, 7, 10, 11, 16, 19], [1, 8, 10, 11, 21], [1, 5, 8, 10, 11, 12, 14, 21, 23]]"
formal-048632,22,False,True,False,False,"[[8, 10, 12, 20, 21, 22], [2, 5, 11, 19, 22]]"
formal-048633,20,False,True,False,False,"[[15], [1, 3], [18], [4, 5, 14, 20, 21]]"
formal-048634,0,False,True,False,True,"[[2, 3, 6, 17, 23], []]"
formal-048635,13,True,True,False,False,"[[1, 21], [1, 17], [1, 4, 7, 8, 13, 19, 22], [1]]"
formal-048636,2,True,True,False,False,"[[2, 22], [2, 4, 21, 22], [2, 22]]"
formal-048637,19,False,True,False,True,"[[0, 3, 5, 10, 11, 13, 19, 22], [0, 5, 19], [0, 5, 6, 11, 19]]"
formal-048638,17,False,True,False,False,"[[9, 17], []]"
formal-048639,13,False,True,False,False,"[[11, 13, 16, 17, 18, 23], [0, 4, 9, 11, 13, 16, 17]]"
formal-048640,2,False,True,False,False,"[[1, 2, 11, 12, 20], [0, 6, 11, 20], [0, 7, 9, 11, 12, 19, 20, 21]]"
formal-048641,2,False,True,False,False,"[[10, 11, 14, 15, 19, 23], [0, 2, 5, 9, 10, 14, 17, 20], [7, 10, 11, 14], [10, 14, 16, 19]]"
formal-048642,10,False,True,False,False,"[[6, 7, 13, 20], [5, 6, 7, 10, 11, 14]]"
formal-048643,6,False,True,False,False,"[[3, 6, 8, 18], [3, 5, 6, 8, 14, 17, 18, 20]]"
formal-048644,6,False,False,False,False,"[[], [10, 18, 20, 22], [4, 6, 22], [2, 11]]"
formal-048645,21,False,True,False,False,"[[17, 21], [21], [1, 15, 21], [21]]"
formal-048646,8,False,True,False,False,"[[12, 16, 17, 19], [3, 8, 12, 16, 17, 21]]"
formal-048647,18,False,False,False,False,"[[0, 12], [0, 9, 12, 14, 15, 23], [0, 2, 8, 12, 14, 19, 23], [0, 1, 2, 9, 12, 14, 17]]"
formal-048648,8,False,True,False,False,"[[6, 8, 10, 23], [10]]"
formal-048649,8,False,False,False,False,"[[3, 5, 7, 8, 13, 15, 17, 20, 22], [5, 7, 8], [5, 7, 8]]"
formal-048650,7,False,False,False,False,"[[2, 8], [4, 7, 8, 17, 18, 20, 21], [0, 3, 7, 8, 10, 14, 17], [5, 6, 8, 15]]"
formal-048651,8,True,True,False,False,"[[0, 3, 5, 17, 19], [20], []]"
formal-048652,20,False,True,False,True,"[[20, 23], [12]]"
formal-048653,22,False,True,False,False,"[[0, 3, 7, 19, 22], [0, 3, 5, 6, 9, 13, 15]]"
formal-048654,12,False,True,False,False,"[[5, 7, 9, 12, 15, 23], [7], [7]]"
formal-048655,4,False,True,False,False,"[[10], [4, 6, 10, 13, 14, 20, 22], [2, 4, 9, 10, 13, 16, 17]]"
formal-048656,2,False,True,False,False,"[[16], [18], [0, 2, 13, 19]]"
formal-048657,7,False,True,False,False,"[[15, 21], [7, 8, 15, 21, 22]]"
formal-048658,23,False,True,False,False,"[[9, 21], [5, 9, 13, 19, 21], [2, 9, 21, 23]]"
formal-048659,13,False,True,False,False,"[[8, 12, 13, 19, 20], [4]]"
formal-048660,9,False,True,False,False,"[[7, 9, 17, 18], [0, 4, 9, 13, 15, 17]]"
formal-048661,17,False,True,False,False,"[[8, 11, 14, 15], [8, 14, 15], [3, 8, 14, 15], [0, 8, 14, 15, 17, 23]]"
formal-048662,4,False,True,False,False,"[[1, 4, 8, 15], [1, 8, 12, 14], [8, 11, 13, 15, 16, 21]]"
formal-048663,5,False,True,False,False,"[[7, 9, 23], [5, 8, 9, 18, 21, 23]]"
formal-048664,10,False,True,False,False,"[[10, 11, 20], [12, 20]]"
formal-048665,19,False,True,False,False,"[[8, 10, 16, 18], [2, 3, 7, 10, 15, 16, 22], [10, 16], [0, 6, 9, 10, 12, 16, 22]]"
formal-048666,18,False,False,False,True,"[[2, 3, 19], [1, 2, 3, 6, 10, 15, 16, 17, 19], [2, 3, 8, 9, 11, 12, 15, 19, 20]]"
formal-048667,0,False,True,False,False,"[[8, 9, 15], [9, 10, 13, 15, 21], [0, 1, 6, 9, 12, 14, 15]]"
formal-048668,23,False,True,False,False,"[[], [18, 22, 23], [1, 2, 10, 11, 19, 23]]"
formal-048669,17,False,True,False,False,"[[0, 3, 23], [0, 1, 3, 5, 6, 14, 19, 23], [0, 1, 3, 23], [0, 3, 4, 9, 11, 12, 20, 23]]"
formal-048670,17,False,True,False,False,"[[0, 2, 5, 19, 23], [2, 10, 11, 12, 15, 17, 19], [2, 7, 17, 19, 22], [0, 2, 9, 13, 14, 19, 22]]"
formal-048671,5,False,True,False,False,"[[0, 1, 4, 8, 13, 16, 23], [0, 1, 4, 5, 13, 14, 16, 17, 20]]"
formal-048672,21,False,True,False,False,"[[11, 12, 13, 16, 17, 18, 19, 20, 21], [9, 11, 19, 21], [4, 9, 11, 14, 16, 19, 21, 23], [11, 19, 21, 23]]"
formal-048673,8,False,True,False,False,"[[11, 17, 22], [2, 11, 17, 22], [8, 10, 11, 16, 17, 20, 22, 23], [0, 5, 11, 17, 21, 22]]"
formal-048674,18,False,True,False,False,"[[4, 5, 13, 16, 22], [3], [4, 13, 16, 18]]"
formal-048675,1,False,True,False,False,"[[1, 4, 11, 19, 20], [2, 3, 4, 11, 20], [4, 11, 15, 20]]"
formal-048676,23,False,True,False,False,"[[4, 13, 16, 22], [4, 11, 13, 14, 16, 22, 23], [4, 5, 6, 14, 16, 18, 22, 23], [2, 4, 8, 10, 11, 16, 22]]"
formal-048677,14,False,True,False,False,"[[3, 15, 16, 23], [15, 16, 18, 23], [0, 10, 13, 14, 15, 16, 18, 21, 23], [15, 16, 23]]"
formal-048678,3,False,True,False,False,"[[0, 2, 3, 5, 14, 21], [6, 15]]"
formal-048679,0,True,True,False,False,"[[2], [2, 4, 23], [0, 2, 7, 16, 19], [2, 3, 7, 10, 14, 17, 21]]"
formal-048680,1,False,True,False,False,"[[3, 4, 8, 11, 13, 14, 16, 23], [2, 7, 11, 13, 14, 15, 21, 23], [13, 23], [1, 2, 5, 9, 11, 13, 22, 23]]"
formal-048681,3,False,True,False,False,"[[10, 13], [6, 10, 12, 13, 14, 22]]"
formal-048682,5,False,True,False,False,"[[16, 18], [1, 4, 5, 14, 16, 20]]"
formal-048683,7,False,True,False,True,"[[1, 6, 11, 16, 19, 20], [1, 6, 11, 14, 16], [5, 7, 16, 23], [0, 2, 12, 13, 16, 17]]"
formal-048684,8,False,True,False,True,"[[3, 7, 9, 17, 18, 19, 20], [3, 9, 18], [2, 3, 5, 7, 8, 9, 18, 19], [2, 3, 4, 9, 11, 14, 18, 21, 22]]"
formal-048685,16,False,True,False,False,"[[1, 3, 6, 9, 14, 15, 16, 18, 20], [0, 7, 9, 15, 20], [1, 5, 8, 9, 10, 13, 15, 16, 20]]"
formal-048686,7,True,True,False,False,"[[7, 11, 12, 16, 18], [5, 9, 11, 16, 18, 19, 21], [2, 8, 10, 11, 16, 18, 22]]"
formal-048687,20,False,True,False,False,"[[5, 7, 10, 18, 22], [0, 4, 5, 7, 9, 10, 11, 20], [1, 2, 3, 5, 7, 10, 17, 19], [5, 7, 10, 16]]"
formal-048688,3,False,False,False,False,"[[3, 11, 15, 19, 22], [11, 15, 19], [11, 15, 19], [11, 15, 19]]"
formal-048689,17,False,True,False,True,"[[1, 2, 8, 17], [2, 5], [2, 8, 10, 18, 21], [2, 11, 20]]"
formal-048690,8,False,True,False,False,"[[3, 8, 15, 22], [3, 6, 15, 18, 23]]"
formal-048691,10,False,True,False,False,"[[4, 16, 18, 22], [1, 3, 4, 12], [4, 5, 11, 15, 22]]"
formal-048692,4,False,True,False,True,"[[2, 9, 23], [0, 2, 4, 9, 17, 23], [2, 4, 8, 9, 16, 23], [1, 2, 9, 15, 17, 21, 23]]"
formal-048693,1,False,True,False,True,"[[6, 7, 9, 17, 20], [6, 18, 20], [1, 6, 8, 9, 11, 14, 16, 20], [1, 2, 3, 6, 8, 9, 18, 20]]"
formal-048694,3,True,True,False,False,"[[], [1, 3, 7, 20, 22]]"
formal-048695,12,False,True,False,True,"[[3, 7, 12, 15, 23], [23], [23]]"
formal-048696,15,True,True,False,False,"[[5], [1, 5, 9, 13, 16, 17, 19]]"
formal-048697,9,False,True,False,False,"[[0, 2, 5, 9, 10, 14, 20, 23], [1, 5, 9, 10, 11, 13, 23], [0, 4, 8, 9, 10, 12, 13, 22, 23]]"
formal-048698,17,False,True,False,False,"[[0, 4, 23], [1, 5, 12, 13, 17], []]"
formal-048699,15,False,True,False,False,"[[1, 2, 8, 14, 15, 16, 18], [0, 1, 4, 5, 8, 14, 18], [6, 7, 8, 14, 18], [0, 4, 8, 9, 11, 16, 23]]"
formal-048700,19,False,True,False,False,"[[0, 1, 2, 3, 5, 6, 17], [5, 20]]"
formal-048701,13,False,True,False,False,"[[4, 6, 18], [3, 5, 6, 9, 20, 23]]"
formal-048702,16,False,True,False,False,"[[0, 15, 19], [0, 3, 7, 15, 19], [0, 3, 5, 11, 15, 16, 17, 19]]"
formal-048703,2,False,True,False,False,"[[1, 10, 23], [4, 8, 12, 20], [7, 10, 11]]"
formal-048704,21,False,True,False,False,"[[12, 21], [12, 20]]"
formal-048705,11,False,True,False,False,"[[1, 14], [1, 11, 13, 14, 15, 17, 23], [1, 14]]"
formal-048706,0,True,True,False,False,"[[6, 9, 12, 15, 21, 22], [0, 2, 5, 13, 15, 21, 22], [0, 2, 6, 10, 13, 15, 19, 21, 22], [1, 2, 13, 15, 21, 22, 23]]"
formal-048707,11,True,True,False,False,"[[0, 11, 14, 21], [0, 1, 14, 21, 22]]"
formal-048708,18,False,False,False,True,"[[2, 12, 22, 23], [0, 9, 12, 19, 22], [2, 12, 18, 21, 22]]"
formal-048709,20,False,True,False,False,"[[11, 13, 18, 20], [11, 16, 20]]"
formal-048710,23,False,True,False,False,"[[9, 11], [5, 9, 11, 19, 23], [6, 8, 9, 11, 16]]"
formal-048711,0,False,True,False,False,"[[4, 16, 19], [4, 7, 16, 19]]"
formal-048712,11,False,True,False,False,"[[5, 7, 11, 16, 22, 23], [5, 11, 23], [5, 11, 15, 23], [5, 6, 10, 11, 18, 23]]"
formal-048713,5,False,True,False,False,"[[4, 14, 15, 19, 20, 23], [0, 2, 7, 8, 12, 14], [1, 6, 8, 14, 19, 20], [1, 14]]"
formal-048714,11,False,True,False,False,"[[], [0, 2, 9, 10, 12], [1], [0, 9, 13, 16, 18, 22]]"
formal-048715,6,False,True,False,False,"[[4, 13, 15, 19, 21], [3, 4, 7, 13, 15, 23], [4, 6, 11, 13, 15], [4, 13, 15]]"
formal-048716,2,False,True,False,False,"[[20], [2, 9, 19]]"
formal-048717,0,False,True,False,False,"[[0, 8, 10, 18, 21], [0, 8, 10], [0, 8, 10]]"
formal-048718,13,False,True,False,False,"[[0, 4, 7, 19, 21], [4, 13, 15, 16, 17, 19, 21]]"
formal-048719,15,False,False,False,False,"[[0, 5, 15, 18], [0, 10, 14, 15, 18, 19, 22], [0, 4, 15], [0, 2, 3, 5, 7, 15, 18, 20]]"
formal-048720,22,False,False,False,False,"[[9, 10, 11, 16, 18], [7, 16, 18], [2, 7, 8, 12, 14, 16, 17, 18]]"
formal-048721,0,False,True,False,True,"[[3, 4, 8, 10], [], [0, 5, 9, 16, 22], [5, 6, 10, 15, 23]]"
formal-048722,9,True,True,False,True,"[[0, 5, 9, 11, 15, 16, 19], [0, 3, 8, 10, 14, 16], [0, 3, 14, 15, 16], [0, 16]]"
formal-048723,10,False,True,False,True,"[[6, 11, 17], [2, 8, 11, 13, 14, 15, 17, 23]]"
formal-048724,13,True,True,False,False,"[[1, 7, 13, 14], [23]]"
formal-048725,5,False,True,False,False,"[[5, 7, 12, 16], [3, 5, 13, 22, 23], [1, 5, 7, 13, 14, 15]]"
formal-048726,21,False,False,False,False,"[[0, 11], [0, 11], [0, 4, 11, 16, 18, 21]]"
formal-048727,23,False,True,False,False,"[[0, 10, 21], [0, 5, 6, 10, 13, 17, 18, 21], [0, 3, 4, 5, 9, 10, 21]]"
formal-048728,3,False,True,False,False,"[[2, 14], [2, 3, 6, 14, 17, 21]]"
formal-048729,22,False,True,False,False,"[[3, 22], [11, 14, 22], [2, 5, 8, 20, 22]]"
formal-048730,19,True,True,False,True,"[[11, 15, 17], [2, 15], [0, 3, 9, 15, 16, 18], [0, 8, 15, 17, 18, 19]]"
formal-048731,4,False,True,False,False,"[[1, 3, 6, 10], [0, 3, 6, 10, 11, 22, 23], [1, 2, 3, 10, 18], [3, 10, 20, 22]]"
formal-048732,22,False,True,False,True,"[[22], [9, 22], [17, 22], [15, 22]]"
formal-048733,16,False,True,False,False,"[[7, 11, 12, 17, 22, 23], [4, 8, 12]]"
formal-048734,16,False,True,False,False,"[[6, 18, 22], [0, 1, 3, 4, 6, 13, 18, 20, 22], [0, 3, 6, 13, 18, 19, 22], [0, 2, 4, 6, 9, 16, 18, 21, 22]]"
formal-048735,2,False,True,False,False,"[[17], [2, 6, 10, 17, 23]]"
formal-048736,17,True,True,False,False,"[[2, 9, 15, 17, 22], [], [2, 13], [2, 5, 20]]"
formal-048737,19,False,True,False,True,"[[1, 6, 21], [5, 15], [0, 2, 4, 10, 11, 18]]"
formal-048738,5,False,True,False,False,"[[4, 5, 9, 12, 14, 18, 19], [4, 16]]"
formal-048739,10,False,True,False,False,"[[3, 7, 9, 10, 11, 14, 23], [0, 4, 7, 12, 21, 22]]"
formal-048740,0,False,True,False,True,"[[4], [0, 4, 8, 9, 12, 16, 17], [4], [1, 4, 9, 16, 18]]"
formal-048741,2,True,True,False,False,"[[1, 5, 7, 12], [2, 10, 15, 16, 19]]"
formal-048742,15,False,True,False,False,"[[1, 2, 6, 11, 15, 19], [1, 16, 19]]"
formal-048743,10,False,True,False,False,"[[6, 8, 9, 10, 13, 17, 23], [2, 6, 8, 11], [4, 8, 10, 13, 14, 19]]"
formal-048744,9,False,False,False,False,"[[6, 7, 9, 12, 13, 22, 23], [6, 7, 8, 15, 22]]"
formal-048745,19,False,True,False,False,"[[5, 9, 13, 17], [0, 4, 5, 9, 13, 14], [0, 4, 5, 7, 9, 13], [5, 9, 13, 23]]"
formal-048746,19,False,True,False,False,"[[12, 17, 21], [15, 18, 20, 22, 23], [10, 18], [2, 3, 10, 14, 18, 21]]"
formal-048747,22,False,True,False,False,"[[2, 3, 8], [2, 3, 5, 8, 10, 15, 22], [2, 3, 8], [0, 2, 3, 8]]"
formal-048748,23,False,True,False,False,"[[4, 23], [4, 11, 17, 19, 21, 23], [4, 13, 20, 23]]"
formal-048749,19,False,True,False,False,"[[2, 4, 11, 12, 20], [1], [0, 1, 6, 12, 19, 22], [2, 4, 13, 16, 19, 23]]"
formal-048750,6,True,True,False,False,"[[9, 13, 17], [17, 18], [7, 11, 15, 17, 20]]"
formal-048751,6,False,True,False,False,"[[1, 6, 7, 9, 10, 19, 20], [0, 4, 7, 9, 19, 20, 21], [4, 9, 10, 13, 14, 20], [1, 2, 3, 9, 15, 16, 20, 22]]"
formal-048752,9,False,True,False,False,"[[2, 6, 9, 21, 22], [9, 21], [3, 9, 21]]"
formal-048753,10,False,True,False,False,"[[1, 3, 9, 13, 17, 20], [], [2, 10, 12, 13, 18, 19], [4]]"
formal-048754,1,True,True,False,False,"[[1, 18], [0, 1, 4, 12, 17, 18, 19, 20], [1, 3, 10, 12, 16, 18]]"
formal-048755,10,False,True,False,False,"[[21], [10]]"
formal-048756,8,True,True,False,True,"[[8, 11, 14, 17, 20, 22], [17, 18, 22]]"
formal-048757,18,False,True,False,False,"[[10, 19, 21, 22], [0, 3, 10, 16], [10, 12], [8, 10, 17, 18, 22]]"
formal-048758,0,False,True,False,False,"[[5, 21, 22], [2, 3, 5, 20, 21, 22], [2, 5, 15, 21, 22]]"
formal-048759,13,False,True,False,True,"[[0, 2, 4, 18], [1, 2, 4, 7, 8, 12, 15, 18], [4, 9, 13, 18, 20, 21]]"
formal-048760,23,False,True,False,False,"[[1, 7, 13, 18, 19], [3, 13, 19], [10, 13]]"
formal-048761,2,False,True,False,True,"[[1, 4, 15, 17], [22], [2, 3, 17, 23]]"
formal-048762,6,False,True,False,False,"[[0, 1, 4, 6, 8, 9, 12, 13, 17], [0, 1, 13], [0, 1, 2, 5, 7, 13, 21], [0, 1, 2, 7, 9, 13, 14, 15, 21]]"
formal-048763,18,False,True,False,True,"[[4, 5, 11], [3, 4, 5, 9, 11, 13], [2, 4, 5, 11, 17, 23], [4, 5, 11, 12, 15, 18, 19]]"
formal-048764,11,False,True,False,False,"[[1, 8, 12, 16], [1, 8, 12, 19], [1, 8, 12, 13], [0, 1, 8, 11, 12, 13, 14]]"
formal-048765,8,True,True,False,True,"[[1, 8, 10, 12, 14, 18, 19], [3, 8, 18, 20], [1, 5, 7, 11, 12, 14, 18]]"
formal-048766,1,False,True,False,False,"[[2, 3, 6, 12], [3, 6, 12, 18], [3, 6, 12], [0, 3, 6, 11, 12, 15, 19]]"
formal-048767,20,False,True,False,True,"[[20, 22], [10, 11, 12, 18, 19, 22], [0, 5, 13, 14, 21, 22], [22]]"
formal-048768,10,True,True,False,False,"[[10, 11, 12, 14, 16, 17], [1, 2, 5, 6, 7, 10, 12, 13, 14], [0, 10, 12, 14]]"
formal-048769,17,False,True,False,False,"[[], [2, 5, 11, 17]]"
formal-048770,14,False,True,False,False,"[[1, 9, 14, 16], [1, 6], [1, 21], [1, 6, 15, 22, 23]]"
formal-048771,20,True,True,False,True,"[[0, 18, 20, 22], [22, 23]]"
formal-048772,11,False,True,False,True,"[[1, 11, 14], [1, 11, 14], [1, 3, 11, 14], [1, 7, 11, 13, 14, 22]]"
formal-048773,14,False,True,False,False,"[[1, 4, 7, 13, 16, 19], [2, 4, 7, 14, 18]]"
formal-048774,11,False,True,False,True,"[[4, 8, 9, 12, 14, 16], [3, 4, 8, 9, 11, 16, 18], [9, 16]]"
formal-048775,22,False,True,False,False,"[[7, 10, 20, 22], []]"
formal-048776,10,False,True,False,False,"[[0, 1, 3, 4, 8, 17], [7, 11, 15, 20], [2, 5, 7, 15, 19, 23], [0, 1, 10, 11, 22]]"
formal-048777,4,False,False,True,False,"[[4], [4]]"
formal-048778,23,False,True,False,True,"[[0, 2, 3, 4, 11, 23], [2, 7, 11, 16, 21, 23], [2, 8, 11, 16, 20, 23], [0, 1, 2, 4, 5, 6, 11, 19, 23]]"
formal-048779,13,False,True,False,False,"[[5, 8, 11, 12, 14, 15, 20], [1, 5, 8, 11, 12, 13, 14, 18, 23]]"
formal-048780,7,False,True,False,False,"[[11, 17], [3, 15, 16], [0, 4, 12], [8, 9, 15, 18]]"
formal-048781,23,True,True,False,False,"[[13, 14, 23], [0, 3, 13]]"
formal-048782,5,False,True,False,False,"[[1, 9], [6, 7], [0, 5, 12, 16, 18, 22], [14, 16, 19, 20, 21]]"
formal-048783,0,False,True,False,False,"[[12, 15, 19], [0, 15, 19, 20]]"
formal-048784,23,True,True,False,False,"[[20], [0, 3, 23]]"
formal-048785,15,False,True,False,False,"[[1, 4, 9, 14], [1, 2, 9, 13, 14, 18], [1, 9], [0, 1, 6, 9, 18, 19, 21]]"
formal-048786,12,False,True,False,True,"[[2, 6, 8, 12, 13, 15, 16], [1, 2, 6, 8, 13, 14, 15], [6, 8, 11, 15, 16, 23], [3, 6, 8, 15]]"
formal-048787,20,False,True,False,False,"[[2, 11, 15, 17, 19, 23], [2, 4, 11, 12, 13, 15, 17, 20], [0, 5, 13, 15, 17, 20, 22], [0, 8, 13, 15, 17]]"
formal-048788,1,False,True,False,False,"[[12, 16], [11, 12, 16, 20], [2, 3, 8, 12, 13, 16, 18, 19]]"
formal-048789,4,True,True,False,False,"[[4, 9, 10, 12, 14, 20, 21], [12, 19, 21]]"
formal-048790,3,False,True,False,False,"[[2, 6, 10, 14, 18, 19, 21], [6, 14, 21, 23], [3, 10, 14, 21]]"
formal-048791,0,False,True,False,True,"[[1, 5, 9, 16, 17], [0], [2, 6, 7, 10, 16, 21], [0, 3, 9, 19, 20]]"
formal-048792,12,False,True,False,False,"[[0, 1, 20, 21], [3, 9, 12, 13, 18, 19]]"
formal-048793,20,False,False,False,False,"[[0, 11, 14, 16, 17, 23], [1, 17, 23], [8, 13, 17, 20, 23], [2, 13, 17, 21, 23]]"
formal-048794,0,False,True,False,False,"[[0, 5, 6, 7, 9, 13], [5, 13], [5, 11, 13, 16, 20, 22], [1, 5, 13]]"
formal-048795,7,False,True,False,False,"[[0, 11, 13, 14, 16, 20], [17, 18], [3, 7, 8, 16, 17, 20]]"
formal-048796,20,False,True,False,False,"[[1, 2, 3, 11, 15, 19, 23], [1, 19], [1, 19], [0, 1, 2, 4, 8, 16, 19, 21]]"
formal-048797,7,False,True,False,False,"[[5, 12, 13], [4, 5, 6, 11, 13, 14, 18, 22], [5, 13, 14, 15, 17, 19, 20, 22], [2, 5, 7, 10, 13, 16, 17, 22]]"
formal-048798,6,False,True,False,False,"[[0, 8, 17, 23], [0, 1, 6, 8, 10, 15, 18], [0, 8], [0, 2, 8, 21]]"
formal-048799,18,False,True,False,False,"[[2, 4, 5, 7, 15, 19, 23], [7, 15], [7, 11, 14, 15, 16, 19, 21, 23], [3, 4, 7, 10, 13, 15, 16]]"
formal-048800,7,False,True,False,False,"[[0, 3, 12, 23], [0, 1, 3, 12, 14, 18, 19, 21, 22], [0, 2, 3, 4, 12, 13, 18, 20, 21]]"
formal-048801,8,False,True,False,True,"[[], [], [8, 9, 13, 15, 22]]"
formal-048802,20,True,True,False,False,"[[5, 6, 7, 21], [1, 5, 6, 7, 10, 13, 20, 21]]"
formal-048803,9,False,True,False,False,"[[16, 17, 20, 23], [0, 2, 6, 10, 12, 19]]"
formal-048804,22,False,False,False,False,"[[9, 17, 22], [9, 17, 19], [6, 9, 17, 20]]"
formal-048805,7,False,True,False,False,"[[7, 11, 16, 20, 21, 22], [2, 4, 7, 15, 22, 23]]"
formal-048806,2,False,True,False,False,"[[1, 4, 7, 10, 12, 15, 20], [1], [1, 2, 10, 11]]"
formal-048807,16,False,True,False,False,"[[], [4, 8, 12], [2, 3, 17], []]"
formal-048808,8,False,True,False,False,"[[2, 4, 7, 12, 22, 23], [0, 2, 7, 8, 21, 22]]"
formal-048809,5,False,True,False,False,"[[3, 7, 23], [7, 10, 11, 17, 23], [2, 5, 7, 17]]"
formal-048810,22,False,True,False,True,"[[6, 13], [10, 16, 17, 18, 19], [1, 4, 6, 13, 14], [3, 12, 15, 17, 19]]"
formal-048811,17,False,True,False,True,"[[10, 18], [1, 13, 16], [3, 4, 7, 8, 12]]"
formal-048812,6,False,True,False,False,"[[4, 5, 9, 18], [5, 7, 9, 14, 18, 22], [5, 11, 13, 18, 20, 22, 23]]"
formal-048813,15,False,True,False,False,"[[4, 7, 11, 12, 16], [10, 12, 15, 16]]"
formal-048814,17,True,True,False,False,"[[0, 4, 5, 6, 8, 9], [3, 7, 10, 16], []]"
formal-048815,0,False,True,False,False,"[[5, 9, 13], [0, 6, 10, 12, 13, 17]]"
formal-048816,20,True,True,False,False,"[[2, 3, 5, 12], [0, 6, 10, 12, 15]]"
formal-048817,21,False,True,False,False,"[[6, 9, 12, 13, 14, 21, 23], [1, 9, 10, 11, 14, 20]]"
formal-048818,8,False,False,False,False,"[[2, 15, 17], [1, 2, 6, 10, 15, 17, 20, 21, 23], [2, 15, 17, 21]]"
formal-048819,21,False,True,False,False,"[[3, 10, 12, 16], [1, 5, 13]]"
formal-048820,0,False,True,False,False,"[[1, 3, 6, 11, 12, 13, 19], [1, 4, 5, 8, 13, 17, 20]]"
formal-048821,12,False,True,False,False,"[[7, 12, 22, 23], [3, 4, 7, 13, 20, 22, 23]]"
formal-048822,19,False,True,False,False,"[[2, 11, 12, 17, 20, 23], [0, 5, 12, 13, 15, 16, 17, 19, 23], [2, 8, 12, 14, 15, 17, 23], [1, 12, 17, 20, 23]]"
formal-048823,9,False,True,False,False,"[[0, 2, 7, 12, 18, 22], [12, 13, 14, 18, 20, 21, 23]]"
formal-048824,0,False,True,False,False,"[[7], [7, 17], [6, 7], [7, 11, 15, 16, 18]]"
formal-048825,2,False,True,False,False,"[[0, 4, 12, 18], [0], [0, 2, 3, 19, 21, 22]]"
formal-048826,9,False,True,False,True,"[[], [8, 11, 23], [10, 19, 22]]"
formal-048827,11,False,True,False,False,"[[5, 6, 8, 13, 17, 19], [3, 5, 6, 8, 9, 10, 19, 22, 23], [1, 4, 5, 6, 8, 11, 17, 20]]"
formal-048828,3,False,False,False,False,"[[3, 10, 12, 16], [10, 12]]"
formal-048829,0,False,True,False,False,"[[8, 14, 16, 17, 19], [0, 5, 16], [1, 17, 20, 23]]"
formal-048830,9,True,True,False,True,"[[1, 5, 12], [1, 2, 3, 5, 9, 12, 18, 21], [1, 5, 12]]"
formal-048831,19,False,True,False,False,"[[3, 5, 10, 11, 12, 15, 16, 17, 23], [1, 4, 10, 12, 13, 16, 18, 22, 23], [0, 1, 3, 4, 10, 12, 16, 21], [10, 12, 16]]"
formal-048832,7,False,True,False,False,"[[11, 14, 17, 20, 21], [19, 23], [7, 12, 13, 17], [0, 2, 4, 14, 21]]"
formal-048833,6,False,True,False,False,"[[0, 2, 4, 18, 21, 22], [3, 16, 17, 21, 22], [1, 3, 10, 11, 12, 16], [1, 17, 18, 22]]"
formal-048834,16,False,True,False,True,"[[2, 3, 4, 12, 13], [1, 3, 16, 17]]"
formal-048835,18,False,True,False,False,"[[6, 8, 17], [1, 3, 5, 8, 17, 20], [8, 17, 18, 21]]"
formal-048836,6,False,True,False,False,"[[2, 17], [2], [2, 6, 7, 12, 15, 16], [0, 2, 4, 6, 13, 14]]"
formal-048837,3,False,True,False,False,"[[4, 7, 9, 10, 11, 13, 18], [1, 3, 4, 7, 9, 13, 16, 21, 23], [3, 4, 7, 10, 13, 15], [0, 2, 4, 6, 7, 13, 14, 19]]"
formal-048838,3,False,True,False,False,"[[12], [3, 15], [13]]"
formal-048839,13,False,True,False,False,"[[3, 5, 9, 13, 19, 23], [5, 11, 15], []]"
formal-048840,3,False,True,False,True,"[[23], [3, 17, 19, 23]]"
formal-048841,1,False,True,False,True,"[[1, 15], [1, 4, 6, 10, 14], [0, 1, 3, 9, 14, 17, 22], [0, 1, 3, 13]]"
formal-048842,23,False,True,False,False,"[[1, 14, 20], [4, 16, 19, 20, 23], [3, 11, 20], [20]]"
formal-048843,7,False,True,False,False,"[[2, 8, 11, 12, 14, 16, 19], [5, 8, 11, 16, 20]]"
formal-048844,20,False,False,False,True,"[[3, 4, 19], [1, 3, 10, 12, 16, 19, 22, 23], [3, 19], [0, 1, 3, 19]]"
formal-048845,18,False,True,False,False,"[[3, 7, 11, 18, 22], [22], [17]]"
formal-048846,5,True,True,False,False,"[[0, 8, 17, 18], [5, 16, 22]]"
formal-048847,23,False,True,False,False,"[[1, 3, 6, 10, 11, 23], [3, 4, 5, 6, 15]]"
formal-048848,21,False,True,False,False,"[[7, 15, 22], [7, 15, 19, 21, 22]]"
formal-048849,4,False,True,False,False,"[[1, 4, 5], [5, 7, 20], [0, 2, 8, 9, 23], []]"
formal-048850,21,False,True,False,False,"[[5, 19], [0, 4, 5, 19, 23], [2, 5, 7, 8, 14, 18, 19, 22], [2, 3, 5, 9, 19, 22]]"
